"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3098941";"";"None";"459.52";"1";"5.24";"5a";"O=C(O)c1ccc(CN2C(=O)S/C(=C\c3cccc(OCCc4ccccc4)c3)C2=O)cc1";"IC50";"'='";"9500.0";"nM";"5.02";"";"";"UO_0000065";"10.93";"0.21";"-0.22";"5.99";"0";"CHEMBL3102582";"Inhibition of human recombinant PTP1B expressed in Escherichia coli TB1 using p-nitrophenylphosphate as substrate";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098122";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"9.5"
"CHEMBL3402406";"";"None";"456.59";"0";"4.99";"6c";"COc1ccccc1C(=O)OCCCCC#Cc1ccc(C(=O)OC2CSSC2)cc1";"IC50";"'='";"23460.0";"nM";"4.63";"";"";"UO_0000065";"10.14";"0.20";"-0.36";"7.49";"0";"CHEMBL3407022";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400144";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"23.46"
"CHEMBL3402417";"";"None";"604.38";"2";"6.93";"13c";"O=C(OC1CSSC1)c1ccc(OCCCCCCOC(=O)c2cc(Br)ccc2Br)cc1";"IC50";"'='";"8850.0";"nM";"5.05";"";"";"UO_0000065";"8.36";"0.22";"-1.88";"8.17";"0";"CHEMBL3407022";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400144";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"8.85"
"CHEMBL3402412";"";"None";"471.56";"0";"4.89";"6i";"O=C(OCCCCC#Cc1ccc(C(=O)OC2CSSC2)cc1)c1ccc([N+](=O)[O-])cc1";"IC50";"'='";"10120.0";"nM";"5.00";"";"";"UO_0000065";"10.59";"0.21";"0.10";"5.22";"0";"CHEMBL3407022";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400144";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"10.12"
"CHEMBL9470";"SHIKONIN";"None";"288.30";"0";"2.12";"Shikonin";"CC(C)=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O";"IC50";"'='";"25000.0";"nM";"4.60";"";"";"UO_0000065";"15.96";"0.30";"2.48";"4.85";"0";"CHEMBL765609";"Inhibition of human PTPase 1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138696";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"25.0"
"CHEMBL3402411";"";"None";"471.56";"0";"4.89";"6h";"O=C(OCCCCC#Cc1ccc(C(=O)OC2CSSC2)cc1)c1cccc([N+](=O)[O-])c1";"IC50";"'='";"9700.0";"nM";"5.01";"";"";"UO_0000065";"10.63";"0.21";"0.12";"5.24";"0";"CHEMBL3407022";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400144";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"9.7"
"CHEMBL3402410";"";"None";"471.56";"0";"4.89";"6g";"O=C(OC1CSSC1)c1ccc(C#CCCCCOC(=O)c2ccccc2[N+](=O)[O-])cc1";"IC50";"'='";"9120.0";"nM";"5.04";"";"";"UO_0000065";"10.69";"0.22";"0.15";"5.26";"0";"CHEMBL3407022";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400144";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"9.12"
"CHEMBL169";"URSOLIC ACID";"2.0";"456.71";"1";"7.09";"15";"C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12";"IC50";"'='";"4120.0";"nM";"5.38";"";"";"UO_0000065";"11.79";"0.22";"-1.70";"9.36";"0";"CHEMBL3090684";"Inhibition of PTP1B (unknown origin) assessed as p-nitrophenol release from pNPP substrate after 30 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085712";"1";"Scientific Literature";"J Nat Prod";"2013";"None";"";"";"";"4.12"
"CHEMBL2414201";"";"None";"374.48";"0";"4.08";"5";"CC(=O)O[C@@H]1C/C(C)=C/C/C=C(/C)CC(=O)CC2=C[C@@H](OC2=O)[C@@H]1C(C)C";"IC50";"'>='";"20.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL2415671";"Inhibition of human recombinant PTP1B-mediated pNPP hydrolysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2413037";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";"20.0"
"CHEMBL280992";"";"None";"510.59";"2";"8.63";"78";"O=C(O)c1ccc(COc2ccc(-c3ccc(-c4c(Cc5ccccc5)oc5ccccc45)cc3)cc2)cc1";"IC50";"'='";"360.0";"nM";"6.44";"";"";"UO_0000065";"12.62";"0.23";"-2.19";"10.80";"0";"CHEMBL768926";"In vitro inhibitory activity against human recombinant protein tyrosine phosphatase 1b (PTP1B)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132993";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"0.36"
"CHEMBL3393517";"";"None";"414.63";"1";"6.05";"1";"CC[C@]12CCCC(C)(C)[C@@H]1CC[C@]1(C)[C@@H]2C[C@@H](O)[C@]2(C)C3=C(CC[C@@H]12)[C@@H](C)OC3=O";"IC50";"'='";"7450.0";"nM";"5.13";"";"";"UO_0000065";"12.37";"0.23";"-0.92";"11.02";"0";"CHEMBL3396054";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392984";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"7.45"
"CHEMBL408";"TROGLITAZONE";"4.0";"441.55";"0";"4.37";"Troglitazone";"Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2";"IC50";"'='";"55000.0";"nM";"4.26";"";"";"UO_0000065";"9.65";"0.19";"-0.11";"5.02";"0";"CHEMBL1038652";"Inhibition of PTP1B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154176";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"55.0"
"CHEMBL426796";"";"None";"387.46";"1";"5.26";"3i";"O=C1NC(=O)/C(=C/c2cc(-c3ccccc3)ccc2OCc2ccccc2)S1";"IC50";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"12.38";"0.23";"-0.46";"8.66";"0";"CHEMBL1038652";"Inhibition of PTP1B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154176";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"16.0"
"CHEMBL3808919";"";"None";"422.48";"1";"5.30";"19";"CC(C)=CCc1c(O)ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)c1O";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"15.14";"0.28";"1.10";"5.76";"0";"CHEMBL3810646";"Inhibition of recombinant human PTP1B assessed as hydrolysis of p-nitrophenyl phosphate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808312";"1";"Scientific Literature";"J Nat Prod";"2016";"None";"";"";"";"0.4"
"CHEMBL59678";"";"None";"356.44";"0";"4.20";"36";"O=S(=O)(O)OC(CCc1ccccc1)Cc1cccc2ccccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL765210";"Concentration required for its inhibitory activity against PTB1B phosphatase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130501";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"100.0"
"CHEMBL4644049";"";"None";"546.75";"2";"6.88";"9";"CCCCCCC[C@@H]1[C@@H](/C(=C/C=C/C(=O)O)COC(C)=O)[C@@H](/C=C/C(=O)O)C(CO)=C[C@H]1CCCCCCC";"IC50";"'='";"24000.0";"nM";"4.62";"";"";"UO_0000065";"8.45";"0.16";"-2.26";"3.81";"0";"CHEMBL4618053";"Inhibition of human recombinant PTP1B (1 to 322 residues) expressed in Escherichia coli using pNPP as substrate preincubated for 10 mins followed by substrate addition and measured after every 30 secs for 10 mins by photometric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616647";"1";"Scientific Literature";"J Nat Prod";"2020";"None";"";"";"";"24.0"
"CHEMBL4634430";"";"None";"546.75";"2";"6.88";"11";"CCCCCCC[C@@H]1[C@@H](/C(=C/C=C/C(=O)O)CO)[C@@H](/C=C/C(=O)O)C(COC(C)=O)=C[C@H]1CCCCCCC";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"8.27";"0.16";"-2.36";"3.73";"0";"CHEMBL4618053";"Inhibition of human recombinant PTP1B (1 to 322 residues) expressed in Escherichia coli using pNPP as substrate preincubated for 10 mins followed by substrate addition and measured after every 30 secs for 10 mins by photometric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616647";"1";"Scientific Literature";"J Nat Prod";"2020";"None";"";"";"";"30.0"
"CHEMBL4639237";"";"None";"236.35";"0";"4.49";"7b";"CCCCCCC/C=C/C(C)=C/C=C/C(=O)O";"IC50";"'='";"73000.0";"nM";"4.14";"";"";"UO_0000065";"17.50";"0.33";"-0.35";"11.09";"0";"CHEMBL4618053";"Inhibition of human recombinant PTP1B (1 to 322 residues) expressed in Escherichia coli using pNPP as substrate preincubated for 10 mins followed by substrate addition and measured after every 30 secs for 10 mins by photometric method";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616647";"1";"Scientific Literature";"J Nat Prod";"2020";"None";"";"";"";"73.0"
"CHEMBL3944321";"";"None";"454.61";"1";"6.21";"7";"CC(C)C[C@@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@@]1(C)CC=C2[C@H](C)CC[C@@H]3[C@H]([C@@H]21)C3(C)C";"IC50";"'='";"1800.0";"nM";"5.75";"";"";"UO_0000065";"12.64";"0.24";"-0.47";"6.06";"0";"CHEMBL3854241";"Inhibition of PTP1B (unknown origin) using pNPP as substrate after 3 mins by colorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3853289";"1";"Scientific Literature";"J Nat Prod";"2016";"None";"";"";"";"1.8"
"CHEMBL1173381";"ARACHIDIC ACID";"None";"312.54";"1";"7.11";"Arachidic acid";"CCCCCCCCCCCCCCCCCCCC(=O)O";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"18.54";"0.36";"-1.31";"15.54";"0";"CHEMBL4618057";"Inhibition of PTP1B (unknown origin) using pNPP as substrate incubated for 30 mins by photometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4616647";"1";"Scientific Literature";"J Nat Prod";"2020";"None";"";"";"";"1.6"
"CHEMBL232935";"2'-O-DEMETHYLBIDWILLOL B";"None";"310.35";"0";"4.73";"51";"CC(C)=CCc1c(O)ccc(-c2cc3ccc(O)cc3o2)c1O";"IC50";"'='";"9200.0";"nM";"5.04";"";"";"UO_0000065";"16.23";"0.30";"0.31";"6.82";"0";"CHEMBL4612141";"Inhibition of recombinant human PTP1B (1 to 321 residues) expressed in Escherichia coli using p-nitrophenyl phosphate as substrate incubated for 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4610094";"1";"Scientific Literature";"J Nat Prod";"2020";"None";"";"";"";"9.2"
"CHEMBL3971448";"";"None";"459.34";"0";"4.88";"7j";"O=C(COc1ccc2cc(C(O)(C(F)(F)F)C(F)(F)F)c(O)cc2c1)Nc1ccccc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3862254";"Inhibition of recombinant PTP1B (unknown origin) using pNPP as substrate by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3861950";"1";"Scientific Literature";"Medchemcomm";"2016";"None";"";"";"";"20.0"
"CHEMBL3900333";"";"None";"501.42";"2";"6.00";"7k";"CC(C)c1ccc(NC(=O)COc2ccc3cc(C(O)(C(F)(F)F)C(F)(F)F)c(O)cc3c2)cc1";"IC50";"'='";"17200.0";"nM";"4.76";"";"";"UO_0000065";"9.50";"0.19";"-1.24";"6.05";"0";"CHEMBL3862254";"Inhibition of recombinant PTP1B (unknown origin) using pNPP as substrate by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3861950";"1";"Scientific Literature";"Medchemcomm";"2016";"None";"";"";"";"17.2"
"CHEMBL3985776";"";"None";"565.49";"2";"7.07";"7p";"O=C(COc1ccc2cc(C(O)(C(F)(F)F)C(F)(F)F)c(O)cc2c1)N1c2ccccc2Sc2ccccc21";"IC50";"'='";"6600.0";"nM";"5.18";"";"";"UO_0000065";"9.16";"0.18";"-1.89";"7.40";"0";"CHEMBL3862254";"Inhibition of recombinant PTP1B (unknown origin) using pNPP as substrate by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3861950";"1";"Scientific Literature";"Medchemcomm";"2016";"None";"";"";"";"6.6"
"CHEMBL416145";"";"None";"545.53";"2";"6.75";"4";"O=P(O)(O)C(F)(F)c1ccc(CC(C/C=C/c2ccccc2)(c2ccccc2)n2nnc3ccccc32)cc1";"IC50";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"13.40";"0.26";"0.56";"8.28";"0";"CHEMBL768525";"Inhibitory activity against protein tyrosine phosphatase 1B (PTP1B) was determined in fluorescein diphosphate (FDP) assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146670";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"0.049"
"CHEMBL4472610";"";"None";"332.44";"0";"2.44";"153";"Cc1cccc(C[C@H]2O[C@]3(C)O[C@@]24[C@@H]([C@@H](O)[C@H](O)C4(C)C)[C@H]3C)c1";"IC50";"'='";"32240.0";"nM";"4.49";"";"";"UO_0000065";"13.51";"0.26";"2.05";"7.62";"0";"CHEMBL4320476";"Inhibition of recombinant human PTP1B expressed in Escherichia coli using pNPP as substrate preincubated for 30 mins followed by substrate addition for 45 mins and measured at 5 mins interval for 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4316594";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"32.24"
"CHEMBL456025";"";"None";"358.44";"1";"5.12";"10";"c1ccc2c(c1)ccc1oc(-c3ccc(OCCN4CCCC4)cc3)nc12";"IC50";"'='";"5710.0";"nM";"5.24";"";"";"UO_0000065";"14.63";"0.27";"0.12";"13.62";"0";"CHEMBL1009264";"Inhibition of of PTP1B assessed as residual enzyme activity";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154485";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"5.71"
"CHEMBL510460";"";"None";"346.43";"0";"4.98";"20";"CN(C)CCCOc1ccc(-c2nc3c(ccc4ccccc43)o2)cc1";"IC50";"'='";"3520.0";"nM";"5.45";"";"";"UO_0000065";"15.74";"0.29";"0.47";"14.16";"0";"CHEMBL1010126";"Inhibition of of PTP1B assessed as residual enzyme activity in presence of Triton X-100";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154485";"1";"Scientific Literature";"Eur J Med Chem";"2009";"None";"";"";"";"3.52"
"CHEMBL169";"URSOLIC ACID";"2.0";"456.71";"1";"7.09";"Ursolic acid";"C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12";"IC50";"'='";"5200.0";"nM";"5.28";"";"";"UO_0000065";"11.57";"0.22";"-1.81";"9.18";"0";"CHEMBL3810646";"Inhibition of recombinant human PTP1B assessed as hydrolysis of p-nitrophenyl phosphate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808312";"1";"Scientific Literature";"J Nat Prod";"2016";"None";"";"";"";"5.2"
"CHEMBL470649";"METHYL HAEMATOMMATE";"None";"210.19";"0";"1.01";"6";"COC(=O)c1c(C)cc(O)c(C=O)c1O";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1036431";"Inhibition of PTP1B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151873";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"200.0"
"CHEMBL590103";"";"None";"667.46";"1";"4.29";"118d";"Cc1ccccc1S(=O)(=O)N(Cc1ccc(C(=O)C(F)(F)P(=O)(O)O)cc1)Cc1ccc(C(=O)C(F)(F)P(=O)(O)O)cc1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"9.32";"0.20";"1.93";"3.33";"1";"CHEMBL5246362";"Inhibition of PTP1B (unknown origin) using OMFP as substrate by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244260";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"0.6"
"CHEMBL5271440";"";"None";"667.46";"1";"4.29";"118e";"Cc1ccc(S(=O)(=O)N(Cc2ccc(C(=O)C(F)(F)P(=O)(O)O)cc2)Cc2ccc(C(=O)C(F)(F)P(=O)(O)O)cc2)cc1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"9.44";"0.20";"2.01";"3.38";"0";"CHEMBL5246362";"Inhibition of PTP1B (unknown origin) using OMFP as substrate by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244260";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"0.5"
"CHEMBL324232";"";"None";"695.20";"2";"9.77";"85";"O=C(O)[C@@H](Cc1ccccc1)Oc1c(Br)cc(-c2c3ccccc3c(Br)c3oc4ccccc4c23)cc1Br";"IC50";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"10.19";"0.25";"-2.69";"11.87";"1";"CHEMBL5246392";"Inhibition of human recombinant PTP1B (1 to 321 residues) expressed in Escherichia coli using TRDIYETDYYRK as peptide substrate incubated for 30 mins by by malachite green ammonium molybdate reagent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244260";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"83.0"
"CHEMBL3310464";"";"None";"495.94";"1";"5.04";"135";"Cc1cc(/C=C2/S/C(=N/c3ccc(Cl)cc3)NC2=O)c(C)n1-c1cc(C(=O)O)cc(C(=O)O)c1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"11.69";"0.23";"0.76";"4.79";"0";"CHEMBL5246417";"Inhibition of human recombinant PTP1B expressed in Escherichia coli BL21 (DE3) using pNPP as substrate by high-throughput screening assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244260";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"1.6"
"CHEMBL3905288";"";"None";"402.28";"1";"5.01";"Fig 1, cpd 1";"Cc1cc(I)cc2c1NC(c1cccc(N)c1)C1CC=CC21";"IC50";"'='";"7500.0";"nM";"5.12";"";"";"UO_0000065";"12.74";"0.32";"0.11";"13.47";"0";"CHEMBL3867956";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3867444";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";"";"";"";"7.5"
"CHEMBL236846";"";"None";"410.42";"0";"4.12";"17";"COc1cc(COc2cc(-c3ccccc3)cc(O)c2OCC(=O)O)cc(OC)c1";"IC50";"'='";"40000.0";"nM";"4.40";"";"";"UO_0000065";"10.72";"0.20";"0.28";"4.66";"0";"CHEMBL899399";"Inhibition of PTP1B after 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137434";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"40.0"
"CHEMBL393866";"";"None";"418.37";"1";"5.12";"15";"O=C(O)COc1c(O)cc(-c2ccc(C(F)(F)F)cc2)cc1OCc1ccccc1";"IC50";"'='";"13000.0";"nM";"4.89";"";"";"UO_0000065";"11.68";"0.22";"-0.23";"6.43";"0";"CHEMBL899399";"Inhibition of PTP1B after 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137434";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"13.0"
"CHEMBL236214";"";"None";"260.25";"0";"2.23";"8";"O=C(O)COc1c(O)cc(-c2ccccc2)cc1O";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL899399";"Inhibition of PTP1B after 10 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137434";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"1000.0"
